Ano,Quadro_H,Codigo,Descri_Item,Cod_harmo
2017,63,63032,SEMENTE DE ABOBORA,01299
2017,63,63033,ARROZ PRE-COZIDO,01101
2017,63,63033,ARROZ SUICO PRE-COZIDO,01101
2017,63,63033,RISOTO CAMPONES PRE-COZIDO,01101
2017,63,63033,RISOTO PRE-COZIDO,01101
2017,63,63033,RISOTO PRIMAVERA PRE-COZIDO,01101
2017,63,63034,ARROZ (NAO-ESPECIFICADO),01101
2017,63,63034,ARROZ NAO-ESPECIFICADO,01101
2017,63,63035,QUIRERA (NAO-ESPECIFICADA),01101
2017,63,63035,QUIRERA NAO-ESPECIFICADA,01101
2017,63,63036,MILHO DE PIPOCA PARA MICROONDAS,01102
2017,63,63037,FEIJAO SOJA ORGANICO,01212
2017,63,63037,SOJA EM GRAO ORGANICA,01212
2017,63,63038,FEIJAO CAFE COM LEITE ORGANICO,01204
2017,63,63038,FEIJAO CEARENCE ORGANICO,01204
2017,63,63038,FEIJAO COFELISTA ORGANICO,01204
2017,63,63038,FEIJAO MARROM ORGANICO,01204
2017,63,63038,FEIJAO MORENINHO ORGANICO,01204
2017,63,63038,FEIJAO MOURO ORGANICO,01204
2017,63,63038,FEIJAO MULATA GORDA ORGANICO,01204
2017,63,63038,FEIJAO MULATINHO ORGANICO,01204
2017,63,63038,FEIJAO NAGE ORGANICO,01204
2017,63,63038,FEIJAO NAVEGADOR MARROM ORGANICO,01204
2017,63,63038,FEIJAO PAULISTA ORGANICO,01204
2017,63,63038,FEIJAO SESSENTA DIAS ORGANICO,01204
2017,63,63039,FEIJAO BANDINHA PRETO ORGANICO,01205
2017,63,63039,FEIJAO BEIRA LINHA ORGANICO,01205
2017,63,63039,FEIJAO BORBAO ORGANICO,01205
2017,63,63039,FEIJAO CAVALO ORGANICO,01205
2017,63,63039,FEIJAO DE COR ORGANICO,01205
2017,63,63039,FEIJAO DO MILHO ORGANICO,01205
2017,63,63039,FEIJAO ESCURINHO ORGANICO,01205
2017,63,63039,FEIJAO FLORESTA NEGRA ORGANICO,01205
2017,63,63039,FEIJAO ITALIANINHO ORGANICO,01205
2017,63,63039,FEIJAO PRETO BANDINHA ORGANICO,01205
2017,63,63039,FEIJAO PRETO ORGANICO,01205
2017,63,63039,FEIJAO QUEBRANCHO ORGANICO,01205
2017,63,63039,FEIJAO REBENTA NEGRO ORGANICO,01205
2017,63,63040,FEIJAO BAIANO ORGANICO,01201
2017,63,63040,FEIJAO BAJE PODRE (MACASSAR) ORGANICO,01201
2017,63,63040,FEIJAO BARRIGUDO (DE METRO) ORGANICO,01201
2017,63,63040,FEIJAO BOCA PRETA ORGANICO,01201
2017,63,63040,FEIJAO CANAPU ORGANICO,01201
2017,63,63040,FEIJAO CATADOR ORGANICO,01201
2017,63,63040,FEIJAO CAUPI ORGANICO,01201
2017,63,63040,FEIJAO CORUJA ORGANICO,01201
2017,63,63040,FEIJAO DA COLONIA ORGANICO,01201
2017,63,63040,FEIJAO DE ARRANCA ORGANICO,01201
2017,63,63040,FEIJAO DE CORDA ORGANICO,01201
2017,63,63040,FEIJAO DE FRADE ORGANICO,01201
2017,63,63040,FEIJAO DE METRO ORGANICO,01201
2017,63,63040,FEIJAO DE MOITA ORGANICO,01201
2017,63,63040,FEIJAO DE RAMA ORGANICO,01201
2017,63,63040,FEIJAO DE VARA ORGANICO,01201
2017,63,63040,FEIJAO DO RIO ORGANICO,01201
2017,63,63040,FEIJAO FRADINHO ORGANICO,01201
2017,63,63040,FEIJAO GURGUTUBA ORGANICO,01201
2017,63,63040,FEIJAO GURUTUBA ORGANICO,01201
2017,63,63040,FEIJAO IBRA ORGANICO,01201
2017,63,63040,FEIJAO LIGEIRO ORGANICO,01201
2017,63,63040,FEIJAO MACASSAR ORGANICO,01201
2017,63,63040,FEIJAO MIUDO ORGANICO,01201
2017,63,63040,FEIJAO OLHO DE CABRA ORGANICO,01201
2017,63,63040,FEIJAO OLHO PRETO ORGANICO,01201
2017,63,63040,FEIJAO ORELHA DE FRADE ORGANICO,01201
2017,63,63040,FEIJAO PENDANGA ORGANICO,01201
2017,63,63040,FEIJAO PERUANO ORGANICO,01201
2017,63,63040,FEIJAO PITIUBA ORGANICO,01201
2017,63,63040,FEIJAO QUARENTA DIAS ORGANICO,01201
2017,63,63040,FEIJAO QUARENTINHA ORGANICO,01201
2017,63,63040,FEIJAO SEMPRE VERDE ORGANICO,01201
2017,63,63040,FEIJAO VERDE ORGANICO,01201
2017,63,63040,FEIJAO VINAGRE ORGANICO,01201
2017,63,63041,FEIJAO (NAO-ESPECIFICADO) ORGANICO,01208
2017,63,63041,FEIJAO NAO-ESPECIFICADO ORGANICO,01208
2017,63,63042,MILHO DE PIPOCA LIGHT PARA MICROONDAS,01102
2017,63,63042,MILHO DE PIPOCA PARA MICROONDAS LIGHT,01102
2017,63,63043,ARROZ AGULHA ORGANICO,01101
2017,63,63043,ARROZ AGULHINHA ORGANICO,01101
2017,63,63043,ARROZ AMARELO ORGANICO,01101
2017,63,63043,ARROZ BICA CORRIDA ORGANICO,01101
2017,63,63043,ARROZ BRANCO ORGANICO,01101
2017,63,63043,ARROZ COLONIAL ORGANICO,01101
2017,63,63043,ARROZ HIBRIDO ORGANICO,01101
2017,63,63043,ARROZ LISO ORGANICO,01101
2017,63,63043,ARROZ MACERADO ORGANICO,01101
2017,63,63043,ARROZ PARBOILIZADO ORGANICO,01101
2017,63,63043,ARROZ PARBORIZADO ORGANICO,01101
2017,63,63043,ARROZ POLIDO ORGANICO,01101
2017,63,63043,ARROZ QUIRERA ORGANICO,01101
2017,63,63043,ARROZ VERMELHO ORGANICO,01101
2017,63,63043,XEREM DE ARROZ ORGANICO,01101
2017,63,63044,ARROZ BENEFICIADO ORGANICO,01101
2017,63,63044,ARROZ INTEGRAL ORGANICO,01101
2017,63,63044,ARROZ NAO-POLIDO ORGANICO,01101
2017,63,63044,ARROZ PILADO ORGANICO,01101
2017,63,63045,ARROZ COM CASCA ORGANICO,01101
2017,63,63046,FEIJAO DA PRAIA,01208
2017,63,63047,LINHACA DOURADA,01299
2017,63,63048,SORGO EM GRAO,01299
2017,63,63049,QUINOA,01299
2017,63,63050,FEIJAO BRANCO,01299
2017,63,63051,ARROZ ORGANICO,01101
2017,63,63052,ARROZ ARBOREO,01101
2017,63,63053,ARROZ NEGRO,01101
2017,63,63054,ARROZ SEMIPRONTO NAO ESPECIFICADO,01101
2017,63,63055,FEIJAO SEMIPRONTO NAO ESPECIFICADO,01208
2017,63,63056,FEIJAO AZUKI,01208
2017,63,63057,SEMENTE NAO ESPECIFICADA,01299
2017,64,64001,BATATA BINGE,02303
2017,64,64001,BATATA BRANCA,02303
2017,64,64001,BATATA DO REINO,02303
2017,64,64001,BATATA HOLANDESA,02303
2017,64,64001,BATATA INGESA ROSA,02303
2017,64,64001,BATATA INGLESA,02303
2017,64,64001,BATATA LISA,02303
2017,64,64001,BATATA PORTUGUESA,02303
2017,64,64001,BATATA ROSA,02303
2017,64,64001,BATATINHA,02303
2017,64,64002,ARARUTA,02304
2017,64,64002,MASSA DE ARARUTA,02304
2017,64,64003,BATATA BAROA,02304
2017,64,64003,BATATA BARONESA,02304
2017,64,64003,CENOURA AMARELA (BATATA BAROA),02304
2017,64,64003,CEREFOLIO,02304
2017,64,64003,MANDIOQUINHA SALSA (BATATA BAROA),02304
2017,64,64004,BATATA DA TERRA,02302
2017,64,64004,BATATA DE ANGOLA,02302
2017,64,64004,BATATA DOCE,02302
2017,64,64004,BATATA DOCE ROXA,02302
2017,64,64004,BATATA MASTRUS,02302
2017,64,64004,BATATA ROXA,02302
2017,64,64005,COIO ROSA,02307
2017,64,64005,INHAME,02307
2017,64,64005,INHAME CHINES,02307
2017,64,64005,INHAME DA COSTA,02307
2017,64,64005,INHAME DE AGUA,02307
2017,64,64005,INHAME SAO TOME,02307
2017,64,64005,INHAME TAIA,02307
2017,64,64005,QUICARE,02307
2017,64,64005,TAIA JAPONES,02307
2017,64,64005,TAIOBA SAO TOME INHAME,02307
2017,64,64006,AIMPIM,02308
2017,64,64006,AIPI,02308
2017,64,64006,AIPIM,02308
2017,64,64006,MACAXEIRA,02308
2017,64,64006,MANDIOCA,02308
2017,64,64006,MANDIOCA BRANCA,02308
2017,64,64006,MANDIOCA BRAVA,02308
2017,64,64006,MANDIOCA CACAU,02308
2017,64,64006,MANDIOCA DOCE,02308
2017,64,64006,MANDIOCA MANSA,02308
2017,64,64006,MANDIOCA SEM CASCA,02308
2017,64,64006,MANDIOCA VASSOURINHA,02308
2017,64,64006,MANIVA,02308
2017,64,64006,MASSA DE MACAXEIRA,02308
2017,64,64007,ARRAS,02309
2017,64,64007,BATATA DE RAMA,02309
2017,64,64007,BATATA DO AR,02309
2017,64,64007,BATATA NAMBU,02309
2017,64,64007,CARA,02309
2017,64,64007,CARA BRANCO,02309
2017,64,64007,CARA CHINES,02309
2017,64,64007,CARA DA GUINE,02309
2017,64,64007,CARA DE SAPATEIRO,02309
2017,64,64007,CARA DO AR,02309
2017,64,64007,CARA INHAME,02309
2017,64,64007,CARA MIMOSO,02309
2017,64,64007,CARA NAMBU,02309
2017,64,64007,CARATINGA,02309
2017,64,64007,INAMBU (CARA),02309
2017,64,64007,INHAME CARAQUENTO (CARA),02309
2017,64,64007,INHAME CASCO (CARA),02309
2017,64,64007,INHAME LISO (CARA),02309
2017,64,64008,BATATA (NAO-ESPECIFICADA),02304
2017,64,64008,BATATA NAO-ESPECIFICADA,02304
2017,64,64009,AIPO DO PERU (BATATA AIPO),02304
2017,64,64009,BATATA AIPO,02304
2017,64,64009,BATATA CENOURA,02304
2017,64,64009,BATATA DO BARAO,02304
2017,64,64009,BATATA FIUZA,02304
2017,64,64009,BATATA SALSA,02304
2017,64,64009,BATATA SUICA,02304
2017,64,64009,MANDIOQUINHA,02304
2017,64,64010,NABO CHINES (RABANETE),02309
2017,64,64010,RABANETE,02309
2017,64,64011,BETERRABA,02305
2017,64,64012,CENOURA,02306
2017,64,64012,CENOURA VERMELHA,02306
2017,64,64012,CENOURINHA,02306
2017,64,64013,NABO,02309
2017,64,64013,NABO BRANCO,02309
2017,64,64013,NABO ROXO,02309
2017,64,64014,NABICA,02309
2017,64,64014,RABANETE DE CAVALO (NABICA),02309
2017,64,64014,SARAMAGO,02309
2017,64,64015,BARDANA,02309
2017,64,64015,GOBO,02309
2017,64,64016,ACAFRAO,02309
2017,64,64017,GENGIBRE,02309
2017,64,64018,BATATA BINGE ORGANICA,02303
2017,64,64018,BATATA DO REINO ORGANICA,02303
2017,64,64018,BATATA HOLANDESA ORGANICA,02303
2017,64,64018,BATATA INGESA ROSA ORGANICA,02303
2017,64,64018,BATATA INGLESA ORGANICA,02303
2017,64,64018,BATATA LISA ORGANICA,02303
2017,64,64018,BATATA PORTUGUESA ORGANICA,02303
2017,64,64018,BATATA ROSA ORGANICA,02303
2017,64,64018,BATATINHA ORGANICA,02303
2017,64,64019,CENOURA ORGANICA,02306
2017,64,64019,CENOURA VERMELHA ORGANICA,02306
2017,64,64019,CENOURINHA ORGANICA,02306
2017,64,64020,BETERRABA ORGANICA,02305
2017,64,64022,BATATA DOCE ORGANICA,02302
2017,64,64023,MANDIOCA ORGANICA,02308
2017,64,64024,AIPIM ORGANICO,02308
2017,64,64025,INHAME ORGANICO,02307
2017,64,64026,RABANETE ORGANICO,02309
2017,64,64027,BATATA YACON,02304
2017,64,64028,MANDIOQUINHA PALHA,16104
2017,65,65001,ARROZINA,16104
2017,65,65001,CREME DE ARROZ,16104
2017,65,65001,CREME DE ARROZ VITAMINADO,16104
2017,65,65001,FARINHA DE ARROZ,16104
2017,65,65001,MASSA DE ARROZ,16104
2017,65,65001,MINGAU DE ARROZ,16104
2017,65,65001,MUCILON,16104
2017,65,65001,MUCILON DE ARROZ,16104
2017,65,65001,NUTRILON DE ARROZ,16104
2017,65,65002,CEREAL MATINAL DE ARROZ EM FLOCOS,05105
2017,65,65002,CROQUINHOS DE ARROZ,05105
2017,65,65002,FLOCAO DE ARROZ,05105
2017,65,65002,FLOCOS DE ARROZ,05105
2017,65,65003,FARINHA DE AVEIA,05206
2017,65,65004,AVEIA EM FLOCOS,05206
2017,65,65004,AVEIA INSTANTANEA,05206
2017,65,65004,FLOCOS DE AVEIA,05206
2017,65,65004,VITAVENA,05206
2017,65,65005,FARINHA DE CENTEIO,05105
2017,65,65006,FARINHA AMARELA,12205
2017,65,65006,FARINHA DE FUBA,12205
2017,65,65006,FARINHA DE MILHO,12205
2017,65,65006,FECULA DE MILHO,12205
2017,65,65006,FLOR DE MILHO,12205
2017,65,65006,FUBA,12205
2017,65,65006,FUBA DE MILHO,12205
2017,65,65006,MASSA DE CANJICA,12205
2017,65,65006,MASSA DE MILHO,12205
2017,65,65006,MASSA DE PUBA,12205
2017,65,65006,MASSA PARA PAMONHA,12205
2017,65,65006,MILHARINA,12205
2017,65,65006,MILHO MOIDO,12205
2017,65,65006,MINGAU DE MILHO,12205
2017,65,65006,MUCILON DE MILHO,12205
2017,65,65006,PUBA DE FUBA,12205
2017,65,65006,PUBA DE MILHO,12205
2017,65,65006,SEMOLA DE MILHO,12205
2017,65,65007,AMIDO DE ARROZ,05201
2017,65,65007,AMIDO DE MANDIOCA,05201
2017,65,65007,AMIDO DE MILHO,05201
2017,65,65007,AMIDOMIL,05201
2017,65,65007,GOMA DE MILHO,05201
2017,65,65007,MAIZENA,05201
2017,65,65007,MILHENA NUTRIL 5,05201
2017,65,65008,CREME DE MILHO,05104
2017,65,65008,CREMOGEMA,05104
2017,65,65008,CREMOGEMA VITAMINADA,05104
2017,65,65008,CREMOVITA,05104
2017,65,65008,VITAMILHO,05104
2017,65,65009,CEREAL MATINAL DE MILHO EM FLOCOS,05204
2017,65,65009,FLOCAO DE MILHO,05204
2017,65,65009,FLOCOS DE MILHO,05204
2017,65,65009,SUCRILHOS DE MILHO,05204
2017,65,65010,FARINHA DE TRIGO,05103
2017,65,65010,FARINHA DE TRIGO COM FERMENTO,05103
2017,65,65010,FARINHA DE TRIGO INTEGRAL,05103
2017,65,65010,FARINHA DO REINO,05103
2017,65,65010,FECULA DE TRIGO,05103
2017,65,65010,SEMOLINA DE TRIGO,05103
2017,65,65011,FARINHA DE ROSCA,05102
2017,65,65012,BULGOR,05105
2017,65,65012,FARINHA DE QUIBE,05105
2017,65,65012,FARINHA DE TRIGO DE QUIBE,05105
2017,65,65012,TRIGO PARA QUIBE,05105
2017,65,65012,TRIGUILHO,05105
2017,65,65013,FIBRA DE CEREAL TRIGO,05103
2017,65,65013,FIBRA DE TRIGO,05103
2017,65,65013,GERME DE TRIGO,05103
2017,65,65013,GLUTEN,05103
2017,65,65014,CRUERA,05101
2017,65,65014,FARINHA DE AGUA,05101
2017,65,65014,FARINHA DE CARIMA,05101
2017,65,65014,FARINHA DE COPIOBA,05101
2017,65,65014,FARINHA DE MANDIOCA,05101
2017,65,65014,FARINHA DE MANDIOCA AMARELA,05101
2017,65,65014,FARINHA DE MANDIOCA BIJU,05101
2017,65,65014,FARINHA DE MANDIOCA BRANCA,05101
2017,65,65014,FARINHA DE MANDIOCA COMUM,05101
2017,65,65014,FARINHA DE MANDIOCA CRUA,05101
2017,65,65014,FARINHA DE MANDIOCA FLOCADA,05101
2017,65,65014,FARINHA DE MANDIOCA MISTURADA,05101
2017,65,65014,FARINHA DE MANDIOCA MORENA,05101
2017,65,65014,FARINHA DE MANDIOCA TEMPERADA,05101
2017,65,65014,FARINHA DE MANDIOCA TORRADA,05101
2017,65,65014,FARINHA DE MESA,05101
2017,65,65014,FARINHA DE SURUI,05101
2017,65,65014,FARINHA SECA,05101
2017,65,65014,MASSA DE MANDIOCA,05101
2017,65,65015,CARIMA DE MANDIOCA,05101
2017,65,65015,CREME DE MACAXEIRA,05101
2017,65,65015,FARINHA BEIJU,05101
2017,65,65015,FARINHA DE GOMA,05101
2017,65,65015,FARINHA DE PUBA,05101
2017,65,65015,FARINHA DE TAPIOCA,05101
2017,65,65015,FECULA DE MANDIOCA,05101
2017,65,65015,GOMA DE CARIMA,05101
2017,65,65015,GOMA DE MANDIOCA,05101
2017,65,65015,GOMA DE TAPIOCA,05101
2017,65,65015,MASSA DE TAPIOCA,05101
2017,65,65015,POLVILHO AZEDO,05101
2017,65,65015,POLVILHO DE MANDIOCA,05101
2017,65,65015,POLVILHO DOCE,05101
2017,65,65015,PUBA DE MANDIOCA,05101
2017,65,65015,SAGU DE MANDIOCA,05101
2017,65,65015,SAGU DE TAPIOCA,05101
2017,65,65015,TAPIOCA DE GOMA,05101
2017,65,65015,TAPIOCA GOMA,05101
2017,65,65016,FARINHA NAO-ESPECIFICADA,05105
2017,65,65017,FARINHA DE ARARUTA,05105
2017,65,65018,FECULA DE ARARUTA,05105
2017,65,65018,GOMA DE ARARUTA,05105
2017,65,65019,FARINHA DE SOJA,05105
2017,65,65020,FARINHA LACTEA,05104
2017,65,65021,ALIMENTOS INFANTIS QUATRO CEREAIS,05104
2017,65,65021,EXTRATO DE CEREAIS,05104
2017,65,65021,FLOCOS DE CEREAIS,05104
2017,65,65021,NESTON,05104
2017,65,65021,VITAFLOCOS,05104
2017,65,65022,MASSA DE PAO COMUM,05303
2017,65,65022,MISTURA PARA PAO DE TRIGO,05303
2017,65,65023,MASSA DE PAO DE QUEIJO,05303
2017,65,65023,PAO DE QUEIJO SEMIPRONTO,05303
2017,65,65024,MASSA DE PIZZA,05303
2017,65,65024,MASSA PARA PIZZA,05303
2017,65,65024,MINI PIZZA SEMIPRONTA,05303
2017,65,65024,PIZZA SEMIPRONTA,05303
2017,65,65025,FIBRA DE SOJA,05303
2017,65,65026,FILHO EM MASSA PARA PASTEL,05302
2017,65,65026,MASSA DE PASTEL,05302
2017,65,65026,MASSA PARA PASTEL,05302
2017,65,65026,MINI PASTEL,05302
2017,65,65026,PASTEL SEMIPRONTO,05302
2017,65,65026,PIEROGI SEMI PRONTO,05302
2017,65,65027,INHOQUE SEMIPRONTO,05303
2017,65,65027,MASSA DE NHOQUE,05303
2017,65,65027,NHOQUE SEMIPRONTO,05303
2017,65,65028,MASSA DE RAVIOLE,05303
2017,65,65028,RAVIOLE SEMIPRONTO,05303
2017,65,65029,LASANHA A BOLONHESA SEMIPRONTA,05303
2017,65,65029,LASANHA SEMIPRONTA,05303
2017,65,65029,MACARRAO PARA LASANHA,05303
2017,65,65029,MASSA DE LASANHA,05303
2017,65,65029,MASSA PARA LASANHA,05303
2017,65,65030,CANELONE SEMIPRONTO,05303
2017,65,65030,MASSA DE CANELONE,05303
2017,65,65031,ANHOLINE SEMIPRONTO,05303
2017,65,65031,CAPELETI SEMIPRONTO,05303
2017,65,65031,MASSA DE CAPELETI,05303
2017,65,65032,ALETRIA SEM OVOS,05301
2017,65,65032,ESPAGUETE SEM OVOS,05301
2017,65,65032,MACARRAO COM CENOURA,05301
2017,65,65032,MACARRAO COM ESPINAFRE,05301
2017,65,65032,MACARRAO COM MILHO,05301
2017,65,65032,MACARRAO DE GLUTEN SEM OVOS,05301
2017,65,65032,MACARRAO DE SEMOLA SEM OVOS,05301
2017,65,65032,MACARRAO DE SEMOLINA SEM OVOS,05301
2017,65,65032,MACARRAO DE SOPA SEM OVOS,05301
2017,65,65032,MACARRAO PARAFUSO SEM OVOS,05301
2017,65,65032,MACARRAO PASTEURIZADO,05301
2017,65,65032,MACARRAO PENNE SEM OVOS,05301
2017,65,65032,MACARRAO PICADO,05301
2017,65,65032,MACARRAO PRE-COZIDO,05301
2017,65,65032,MACARRAO SEM COLESTEROL,05301
2017,65,65032,MACARRAO SEM OVOS,05301
2017,65,65032,MACARRAO VITAMINADO,05301
2017,65,65032,MASSA DE GLUTEN SEM OVOS,05301
2017,65,65032,MASSA DE SEMOLA SEM OVOS,05301
2017,65,65032,MASSA DE SEMOLINA SEM OVOS,05301
2017,65,65032,MASSA DE SOPA SEM OVOS,05301
2017,65,65032,MASSA SEM OVOS,05301
2017,65,65032,SPAGHETTI SEM OVOS,05301
2017,65,65032,TALHARIM SEM OVOS,05301
2017,65,65033,ALETRIA COM OVOS,05301
2017,65,65033,ESPAGUETE COM OVOS,05301
2017,65,65033,MACARRAO COM OVOS,05301
2017,65,65033,MACARRAO DE GLUTEN COM OVOS,05301
2017,65,65033,MACARRAO DE SEMOLA COM OVOS,05301
2017,65,65033,MACARRAO DE SEMOLINA COM OVOS,05301
2017,65,65033,MACARRAO DE SOPA COM OVOS,05301
2017,65,65033,MACARRAO PARAFUSO COM OVOS,05301
2017,65,65033,MACARRAO PENNE COM OVOS,05301
2017,65,65033,MASSA COM OVOS,05301
2017,65,65033,MASSA DE GLUTEN COM OVOS,05301
2017,65,65033,MASSA DE SEMOLA COM OVOS,05301
2017,65,65033,MASSA DE SEMOLINA COM OVOS,05301
2017,65,65033,MASSA DE SOPA COM OVOS,05301
2017,65,65033,SPAGHETTI COM OVOS,05301
2017,65,65033,TALHARIM COM OVOS,05301
2017,65,65034,ESPAGUETE (NAO-ESPECIFICADO),05301
2017,65,65034,ESPAGUETE NAO-ESPECIFICADO,05301
2017,65,65034,MACARRAO (NAO-ESPECIFICADO),05301
2017,65,65034,MACARRAO CASEIRO,05301
2017,65,65034,MACARRAO COM SEMOLA (NAO-ESPECIFICADO),05301
2017,65,65034,MACARRAO COM SEMOLA NAO-ESPECIFICADO,05301
2017,65,65034,MACARRAO NAO-ESPECIFICADO,05301
2017,65,65034,MACARRAO PARAFUSO (NAO-ESPECIFICADO),05301
2017,65,65034,MACARRAO PARAFUSO NAO-ESPECIFICADO,05301
2017,65,65034,MASSA (NAO-ESPECIFICADA),05301
2017,65,65034,MASSA DE SEMOLA (NAO-ESPECIFICADA),05301
2017,65,65034,MASSA DE SEMOLA NAO-ESPECIFICADA,05301
2017,65,65034,MASSA DE SOPA (NAO-ESPECIFICADA),05301
2017,65,65034,MASSA DE SOPA NAO-ESPECIFICADA,05301
2017,65,65034,MASSA NAO-ESPECIFICADA,05301
2017,65,65034,TALHARIM (NAO-ESPECIFICADO),05301
2017,65,65034,TALHARIM NAO-ESPECIFICADO,05301
2017,65,65035,PURE DE BATATA EM CAIXA,05105
2017,65,65036,ALIMENTO DE SOJA,05105
2017,65,65036,BIFE VEGETAL,05105
2017,65,65036,CARNE DE SOJA,05105
2017,65,65036,CARNE VEGETAL,05105
2017,65,65036,MASSA DE SOJA,05105
2017,65,65036,PASTA DE SOJA,05105
2017,65,65037,AMENDOIM MOIDO,05105
2017,65,65037,FARINHA DE AMENDOIM,05105
2017,65,65038,FARINHA DE MANDI,05105
2017,65,65038,FARINHA DE PEIXE,05105
2017,65,65038,PIRACUI (FARINHA DE PEIXE),05105
2017,65,65039,FARINHA DE FEIJAO,05105
2017,65,65040,FARINHA DE BANANA,05105
2017,65,65041,FLOCOS DE GRANOLA,05206
2017,65,65041,GRANOLA,05206
2017,65,65042,COXINHA DE FRITAR,05303
2017,65,65042,COXINHA SEMIPRONTA,05303
2017,65,65042,MASSA DE COXINHA,05303
2017,65,65043,MASSA DE ROTOLONE,05303
2017,65,65043,ROTOLONE SEMIPRONTO,05303
2017,65,65044,CALZONE SEMIPRONTO,05303
2017,65,65044,MASSA DE CALZONE,05303
2017,65,65045,ANGU DE MILHO SEMIPRONTO,05303
2017,65,65045,MASSA PARA POLENTA,05303
2017,65,65045,MISTURA PARA POLENTA,05303
2017,65,65045,POLENTA SEMIPRONTA,05303
2017,65,65045,POLENTINA,05303
2017,65,65046,MUSLI,05206
2017,65,65047,MIX DE CEREAIS,05206
2017,65,65048,MACARRAO INSTANTANEO,05301
2017,65,65048,MASSA INSTANTANEA,05301
2017,65,65048,MIOJO,05301
2017,65,65049,MACARRAO INTEGRAL,05301
2017,65,65050,FARINHA DE CEREAIS VITAMINADA,05104
2017,65,65050,FARINHA VITAMINADA,05104
2017,65,65051,NOVOMILK EM PO,05206
2017,65,65051,SUSTAGEM,05206
2017,65,65052,GEVRAL,05206
2017,65,65053,LECITINA,05206
2017,65,65054,MERITENE,05206
2017,65,65055,PROTEINAC,05206
2017,65,65056,COMPLEMENTO VITAMINICO DE SOJA,05206
2017,65,65056,PROTEINA DE SOJA,05206
2017,65,65056,PROTEINA VEGETAL,05206
2017,65,65057,FARINHA DE MARACUJA,05105
2017,65,65058,SUPLIGEM,16103
2017,65,65059,CEREAL MATINAL DE MILHO EM FLOCOS LIGHT,05204
2017,65,65059,FLOCOS DE MILHO LIGHT,05204
2017,65,65059,SUCRILHOS DE MILHO LIGHT,05204
2017,65,65060,MASSA DE PIZZA LIGHT,05303
2017,65,65060,MINI PIZZA SEMIPRONTA LIGHT,05303
2017,65,65060,PIZZA SEMIPRONTA LIGHT,05303
2017,65,65061,MASSA DE NHOQUE LIGHT,05303
2017,65,65061,NHOQUE SEMIPRONTO LIGHT,05303
2017,65,65062,LASANHA SEMIPRONTA LIGHT,05303
2017,65,65062,MASSA DE LASANHA LIGHT,05303
2017,65,65063,MACARRAO INSTANTANEO LIGHT,05301
2017,65,65063,MASSA INSTANTANEA LIGHT,05301
2017,65,65063,MIOJO LIGHT,05301
2017,65,65064,COMPLEMENTO VITAMINICO DE SOJA ORGANICA,16103
2017,65,65064,PROTEINA DE SOJA ORGANICA,16103
2017,65,65064,PROTEINA VEGETAL ORGANICA,16103
2017,65,65065,FECULA DE BATATA,05206
2017,65,65066,FAGOTINI,05301
2017,65,65067,MASSA DE PANQUECA,05303
2017,65,65068,FARINHA DE LINHACA,05105
2017,65,65069,MACARRAO SEMI PRONTO,05301
2017,65,65070,MASSA DE EMPADA (EMPADA SEMIPRONTA),05303
2017,65,65071,FARELO DE AVEIA,05206
2017,65,65072,MINGAU DE AVEIA,05206
2017,65,65073,GRANOLA LIGHT,05206
2017,65,65074,GRANOLA DIET,05206
2017,65,65075,CHIA,01199
2017,65,65076,AVEIA ORGANICA,05206
2017,65,65077,FARINHA DE COCO,05105
2017,65,65078,MACARRAO DE ARROZ,05301
2017,65,65079,MACARRAO DE FEIJAO,05301
2017,65,65080,MACARRAO SEM GLUTEN,05301
2017,65,65081,MINGAU DE CEREAIS,05206
2017,65,65082,MINGAU DE BANANA,05206
2017,65,65083,MINGAU NAO ESPECIFICADO,05206
2017,65,65084,FARINHA DE BERINJELA,05105
2017,65,65085,FARINHA SEM GLUTEN,05105
2017,65,65086,FARINHA DE AMENDOA,05105
2017,65,65087,FARINHA DE AMORA,05105
2017,65,65088,FARINHA DE MACA,05105
2017,65,65089,FARINHA DE ARROZ E AVEIA,05105
2017,65,65090,MACARRAO PARA YAKISSOBA,05301
2017,65,65091,MINGAU DE ARROZ E AVEIA,05105
2017,65,65092,MASSA PARA VATAPA,05303
2017,65,65093,MASSA PARA TORTILHA,05303
2017,65,65094,MASSA PARA RONDELLI,05303
2017,65,65094,RONDELLI SEMIPRONTO,05303
2017,65,65095,FOLHADO (SALGADO) CONGELADO,16105
2017,65,65096,BURRITO SEMIPRONTO,16105
2017,65,65096,TORTILHA SEMIPRONTA,16105
2017,65,65097,CEREAL MATINAL DE TRIGO,05206
2017,65,65098,MASSA PARA ACARAJE,05303
2017,65,65099,RISOLE SEMIPRONTO,16105
2017,65,65100,MACARRAO DE FEIJAO ORGANICO,05301
2017,65,65101,TACO MEXICANO SEMIPRONTO,16103
2017,65,65102,BARQUETE PARA CANAPE,16105
2017,65,65102,CASQUINHA PARA CANAPE,16105
2017,66,66001,COCO DA BAHIA,04103
2017,66,66001,COCO DA BAHIA SECO,04103
2017,66,66001,COCO DA BAHIA VERDE,04103
2017,66,66001,COCO DA INDIA,04103
2017,66,66001,COCO DA PRAIA,04103
2017,66,66002,COCO RALADO INDUSTRIALIZADO,04103
2017,66,66002,COCO RALADO NATURAL,04103
2017,66,66003,CASTANHA DA EUROPA,04104
